sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2023,14,0,0,,307,4,4,RHP,,Georgina,Corrick,Georgina Corrick,,,,,0,,,,,,,,,,,,,,,,,,,,,18,0,1,6.000086,0,0,0,2.1,2.333,0,2,2,2,0,3,3,0,0,2.143163309044149,7.715387912558937,0.0,11.573081868838404,11.573081868838404,1.0,7.715387912558937,55,21,34,44.999,,,,,,,,,,,,,,Player,192,0
softball,v1,2023,14,0,0,,657,97,97,IF,,Delanie,Wisz,Delanie Wisz,2,7,1,1,,3,2,0,0,0,0,0,1,0,0,1,,,0,0.0,0.0,0.0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,192,0
softball,v1,2023,14,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,2,7,1,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,192,0
softball,v1,2023,14,0,0,,84,18,18,OF,,Morgan,Zerkle,Morgan Zerkle,2,7,1,1,,4,2,1,0,0,0,0,0,2,0,1,1,1,0,0.0,0.5,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,192,0
softball,v1,2023,14,0,0,,721,51,51,OF,,Caroline,Jacobsen,Caroline Jacobsen,2,7,1,1,,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,192,0
softball,v1,2023,14,0,0,,309,43,43,IF,,Aly,Harrell,Aly Harrell,,,1,,,2,2,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,192,0
softball,v1,2023,14,0,0,,722,55,55,IF,,Rachel,Becker,Rachel Becker,,,0,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,192,0
softball,v1,2023,14,0,0,,308,5,5,IF,,Danielle,Gibson,Danielle Gibson,2,7,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,2,0,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,192,0
softball,v1,2023,14,0,0,,725,14,14,IF,,Josie,Muffley,Josie Muffley,2,7,1,1,,3,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,2,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,192,0
softball,v1,2023,14,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,2,7,1,1,,3,3,0,1,0,0,0,0,0,0,1,1,1,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,192,0
softball,v1,2023,14,0,0,,171,40,40,RHP,,Alyssa,Denham,Alyssa Denham,2,7,,1,1,,,,,,,,,,,,,,,,,,,,,58,0,0,0.0,0,0,0,4.0,4.0,0,4,0,0,0,1,1,1,0,1.25,9.0,0.0,2.25,2.25,1.0,0.0,61,24,37,54.0,P,4.0,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,192,0
softball,v1,2023,14,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,2,7,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,191,1
softball,v1,2023,14,0,0,,169,3,3,RHP,,Odicci,Alexander,Odicci Alexander,2,7,,1,1,,,,,,,,,,,,,,,,,,,,,124,0,0,3.5,0,0,0,2.0,2.0,0,1,1,1,0,4,2,0,0,2.5,4.5,0.0,18.0,9.0,0.5,4.5,59,24,35,48.0,P,2.0,2.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,191,1
softball,v1,2023,14,0,0,,7,13,13,C,,Sashel,Palacios,Sashel Palacios,2,7,1,1,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,8,0,0,0,1.0,0,0.0,8,8,10.285714285714286,Player,191,1
softball,v1,2023,14,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,2,7,1,1,,4,3,0,3,1,0,0,2,1,0,0,0,0,0,1.0,1.0,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,191,1
softball,v1,2023,14,0,0,,12,10,10,IF,,Abby,Ramirez,Abby Ramirez,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,191,1
softball,v1,2023,14,0,0,,157,2,2,IF,,Sydney,Romero,Sydney Romero,2,7,1,1,,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,1,0,1,1.0,0,0.0,2,2,2.5714285714285716,Player,191,1
softball,v1,2023,14,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,2,7,1,1,,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,3,1,0,1,1.0,0,0.0,4,4,5.142857142857143,Player,191,1
softball,v1,2023,14,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,2,7,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,191,1
softball,v1,2023,14,0,0,,20,82,82,LHP,,Taylor,McQuillin,Taylor McQuillin,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,210,1,0,0.0,0,0,0,5.0,5.0,0,1,0,0,0,2,6,0,0,0.6,1.8,0.0,3.6,10.8,3.0,0.0,75,23,52,67.0,P,5.0,5.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,191,1
softball,v1,2023,14,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,,,1,,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,191,1
softball,v1,2023,14,0,0,,38,77,77,IF,,Kelsey,Stewart-Hunter,Kelsey Stewart-Hunter,2,7,1,1,,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,191,1
softball,v1,2023,14,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,191,1
softball,v1,2023,14,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,2,7,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,191,1
softball,v1,2023,14,0,0,,724,90,90,OF,,Madi,Huskey,Madi Huskey,2,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,5.2,5.667,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,190,0
softball,v1,2023,14,0,0,,199,15,15,C,,Dejah,Mulipola,Dejah Mulipola,2,8,1,1,,4,3,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,3.0,3.0,3,0,0,0,1.0,0,0.0,3,3,9.0,Player,190,0
softball,v1,2023,14,0,0,,296,91,91,RHP,,Sydney,Littlejohn Watkins,Sydney Littlejohn Watkins,,,,,0,,,,,,,,,,,,,,,,,,,,,14,0,0,0.0,0,0,0,0.1,0.333,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,27.027027027027025,inf,0.0,3,0,3,51.999,,,,,,,,,,,,,,Player,190,0
softball,v1,2023,14,0,0,,46,12,12,C,,Taylor,Edwards,Taylor Edwards,2,8,1,1,,3,3,0,0,0,0,0,0,0,0,3,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,3.0,3.0,4,0,0,0,1.0,0,0.0,4,4,12.0,Player,190,0
softball,v1,2023,14,0,0,,3,1,1,OF,,Victoria,Hayward,Victoria Hayward,2,8,1,1,,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,190,0
softball,v1,2023,14,0,0,,32,37,37,IF,,DJ,Sanders,DJ Sanders,,,0,,,1,1,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,190,0
softball,v1,2023,14,0,0,,278,0,00,RHP,,Rachel,Garcia,Rachel Garcia,2,8,1,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0,0,0,46,0,1,4.9411473,0,0,0,5.2,5.667,0,3,4,4,1,5,6,1,0,1.4116816657843656,4.764425622022234,1.5881418740074114,7.940709370037057,9.528851244044468,1.2,6.352567496029645,114,48,66,46.001000000000005,P,5.2,5.667,1,0,0,0,1.0,0,0.0,1,1,1.5881418740074114,Player,190,0
softball,v1,2023,14,0,0,,22,20,20,IF,,Caleigh,Clifton,Caleigh Clifton,2,8,1,1,,2,2,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,4.0,4.0,4,0,0,0,1.0,0,0.0,4,4,9.0,Player,190,0
softball,v1,2023,14,0,0,,198,22,22,IF,,Sis,Bates,Sis Bates,2,8,1,1,,2,2,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,6.0,6.0,1,3,0,0,1.0,0,0.0,4,4,6.0,Player,190,0
softball,v1,2023,14,0,0,,11,33,33,IF,,Kelsey,Harshman,Kelsey Harshman,2,8,1,1,,4,3,0,1,1,0,0,0,1,0,2,0,0,0,0.333,0.5,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,6.0,6.0,2,0,0,0,1.0,0,0.0,2,2,3.0,Player,190,0
softball,v1,2023,14,0,0,,30,30,30,IF,,Jessi,Warren,Jessi Warren,2,8,1,1,,3,3,0,2,0,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,6.0,6.0,1,3,0,0,1.0,0,0.0,4,4,6.0,Player,190,0
softball,v1,2023,14,0,0,,31,47,47,IF,,Lilli,Piper,Lilli Piper,2,8,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,1.2,1.667,2,1,0,0,1.0,0,0.0,3,3,16.196760647870427,Player,190,0
softball,v1,2023,14,0,0,,54,24,24,OF,,Jazmyn,Jackson,Jazmyn Jackson,2,8,1,1,,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,6.0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,190,0
softball,v1,2023,14,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,2,8,1,1,,3,3,0,0,0,0,0,0,0,0,1,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,193,1
softball,v1,2023,14,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,2,8,1,1,,3,3,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,193,1
softball,v1,2023,14,0,0,,656,80,80,RHP,,Megan,Faraimo,Megan Faraimo,2,8,,1,1,,,,,,,,,,,,,,,,,,,,,224,1,0,1.0,0,1,0,7.0,7.0,1,5,1,1,0,3,9,0,0,1.1428571428571428,6.428571428571429,0.0,3.857142857142857,11.571428571428571,3.0,1.2857142857142856,135,42,93,63.0,P,7.0,7.0,1,4,1,0,0.833,0,0.0,6,6,6.428571428571429,Player,193,1
softball,v1,2023,14,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,2,8,1,1,,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.667,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,10,0,0,0,1.0,0,0.0,10,10,12.857142857142858,Player,193,1
softball,v1,2023,14,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,2,8,1,1,,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.667,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,0,1,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,193,1
softball,v1,2023,14,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,,,1,,,3,3,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,193,1
softball,v1,2023,14,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,2,8,1,1,,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,193,1
softball,v1,2023,14,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,2,8,1,1,,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.333,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,193,1
softball,v1,2023,14,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,2,8,1,1,,3,3,0,0,0,0,0,0,0,0,2,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,193,1
softball,v1,2023,14,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,2,8,1,1,,3,3,1,2,0,0,1,2,0,0,1,0,0,0,0.667,0.667,1.667,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,1,0,0,0,1.0,0,0.0,1,1,1.2857142857142858,Player,193,1
softball,v1,2023,14,0,0,,294,35,35,OF,,Nicole,Mendes,Nicole Mendes,,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,193,1
softball,v1,2023,14,0,0,,723,31,31,RHP,,Kathryn,Sandercock,Kathryn Sandercock,2,9,,1,1,,,,,,,,,,,,,,,,,,,,,50,0,1,0.0,0,0,0,3.1,3.333,0,6,4,0,0,0,0,0,0,1.8001800180018002,16.2016201620162,0.0,0.0,0.0,,10.801080108010801,47,10,37,39.999,P,3.1,3.333,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,193,0
softball,v1,2023,14,0,0,,775,42,42,IF,,Frankie,Hammoude,Frankie Hammoude,,,0,,,1,1,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,193,0
softball,v1,2023,14,0,0,,69,75,75,IF,,Aubrey,Leach,Aubrey Leach,2,9,1,1,,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,3,2,1,0,0.833,0,0.0,6,6,6.428571428571429,Player,193,0
softball,v1,2023,14,0,0,,42,34,34,C,,Erika,Piancastelli,Erika Piancastelli,2,9,1,1,,4,4,0,3,1,0,0,3,0,0,0,0,1,1,0.75,0.75,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,1,0,2,0,0.333,0,0.0,3,3,1.2857142857142858,Player,193,0
softball,v1,2023,14,0,0,,28,28,28,OF,,Haylie ,McCleney,Haylie  McCleney,2,9,1,1,,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,193,0
softball,v1,2023,14,0,0,,29,29,29,IF,C,Tori,Vidales,Tori Vidales,2,9,1,1,,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0.667,0.75,0.667,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,5,1,0,0,1.0,0,0.0,6,6,7.714285714285714,Player,193,0
softball,v1,2023,14,0,0,,34,41,41,C,,Jordan,Roberts,Jordan Roberts,2,9,1,1,,4,4,0,0,0,0,0,0,0,0,0,,,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,193,0
softball,v1,2023,14,0,0,,37,52,52,IF,,Sam,Fischer,Sam Fischer,2,9,1,1,,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0.5,0.667,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,3,1,0,0.75,0,0.0,4,4,3.857142857142857,Player,193,0
softball,v1,2023,14,0,0,,774,36,36,RHP,,Myka,Sutherlin,Myka Sutherlin,,,,,0,,,,,,,,,,,,,,,,,,,,,-4,0,0,15.750394,0,0,0,1.1,1.333,0,3,3,3,2,2,1,0,0,3.7509377344336086,20.255063765941486,13.50337584396099,13.50337584396099,6.751687921980495,0.5,20.255063765941486,50,20,30,34.999,,,,,,,,,,,,,,Player,193,0
softball,v1,2023,14,0,0,,197,11,11,OF,,Aliyah,Andrews,Aliyah Andrews,2,9,1,1,,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,2,0,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,193,0
softball,v1,2023,14,0,0,,305,9,9,IF,,Andrea,Filler,Andrea Filler,,,1,,,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,193,0
softball,v1,2023,14,0,0,,21,19,19,IF,,Hannah,Flippen,Hannah Flippen,2,9,1,1,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,5,0,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,193,0
softball,v1,2023,14,0,0,,659,16,16,LHP,,Brooke,Yanez,Brooke Yanez,2,9,,1,0,,,,,,,,,,,,,,,,,,,,,8,0,0,9.000129,0,0,0,2.1,2.333,0,4,3,3,1,2,1,1,0,2.5717959708529787,15.430775825117873,3.8576939562794683,7.715387912558937,3.8576939562794683,0.5,11.573081868838404,42,15,31,35.999,P,2.1,2.333,0,1,0,0,1.0,0,0.0,1,1,3.8576939562794683,Player,193,0
softball,v1,2023,14,0,0,,48,25,25,OF,,Megan,Wiggins,Megan Wiggins,2,9,1,1,,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,CF,7.0,7.0,4,0,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,191,1
softball,v1,2023,14,0,0,,9,7,7,IF,,Anissa,Urtez,Anissa Urtez,2,9,1,1,,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0.333,0.5,0.333,1,0,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,1,1,0,0,1.0,0,0.0,2,2,2.5714285714285716,Player,191,1
softball,v1,2023,14,0,0,,10,8,8,RHP,,Aleshia,Ocasio,Aleshia Ocasio,2,9,,1,1,,,,,,,,,,,,,,,,,,,,,230,1,0,0.0,0,0,0,5.0,5.0,0,5,0,0,0,1,2,0,0,1.2,9.0,0.0,1.8,3.6,2.0,0.0,73,23,50,56.0,P,5.0,5.0,0,2,0,0,1.0,0,0.0,2,2,3.6,Player,191,1
softball,v1,2023,14,0,0,,297,6,6,OF,,Shannon,Rhodes,Shannon Rhodes,2,9,1,1,,4,3,1,1,0,0,1,2,0,1,0,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,RF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,191,1
softball,v1,2023,14,0,0,,39,88,88,IF,,Nadia,Taylor,Nadia Taylor,,,1,,,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,191,1
softball,v1,2023,14,0,0,,196,44,44,RHP,,Carrie,Eberle,Carrie Eberle,2,9,,1,0,,,,,,,,,,,,,,,,,,,,,104,0,0,10.5,0,0,0,2.0,2.0,0,4,3,3,0,3,0,0,1,3.5,18.0,0.0,13.5,0.0,0.0,13.5,46,23,23,33.0,P,2.0,2.0,0,2,0,0,1.0,1,1.0,2,2,9.0,Player,191,1
softball,v1,2023,14,0,0,,204,48,48,OF,,Bubba,Nickles,Bubba Nickles,2,9,1,1,,5,4,2,1,0,0,1,3,1,0,0,0,0,0,0.25,0.4,1.0,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,LF,7.0,7.0,0,0,0,0,0.0,0,0.0,0,0,0.0,Player,191,1
softball,v1,2023,14,0,0,,310,46,46,C,,Mia,Davidson,Mia Davidson,2,9,1,1,,5,4,1,2,0,0,1,2,1,0,0,0,0,0,0.5,0.6,1.25,5,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,3,0,0,0,1.0,0,0.0,3,3,3.857142857142857,Player,191,1
softball,v1,2023,14,0,0,,292,32,32,IF,,Sierra,Romero,Sierra Romero,2,9,1,1,,5,5,0,3,1,0,0,0,0,0,1,0,0,0,0.6,0.6,0.8,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,3,1,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,191,1
softball,v1,2023,14,0,0,,38,77,77,IF,,Kelsey,Stewart-Hunter,Kelsey Stewart-Hunter,2,9,1,1,,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0.6,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1B,7.0,7.0,10,0,0,0,1.0,0,0.0,10,10,12.857142857142858,Player,191,1
softball,v1,2023,14,0,0,,157,2,2,IF,,Sydney,Romero,Sydney Romero,2,9,1,1,,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2,0.0,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3B,7.0,7.0,0,4,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,191,1
softball,v1,2023,14,0,0,,725,14,14,IF,,Josie,Muffley,Josie Muffley,2,10,1,1,,4,4,1,3,0,0,0,1,0,0,0,1,1,0,0.75,0.75,0.75,3,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2B,7.0,7.0,3,1,0,0,1.0,0,0.0,4,4,5.142857142857143,Player,192,0
softball,v1,2023,14,0,0,,655,26,26,IF,,Sydney,McKinney,Sydney McKinney,2,10,1,1,,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,SS,7.0,7.0,2,3,0,0,1.0,0,0.0,5,5,6.428571428571429,Player,192,0
softball,v1,2023,14,0,0,,23,21,21,C,,Gwen,Svekis,Gwen Svekis,2,10,1,1,,4,3,2,1,0,0,1,2,1,0,0,0,0,0,0.333,0.5,1.333,4,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,C,7.0,7.0,4,0,1,0,0.8,0,0.0,5,5,5.142857142857143,Player,192,0
