sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2021,3,4,21,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,39,3,9,3.0,2,18,0.39,2,0.67,0,0,0,0.0,6,1,0.67,10,3.33,1,0.33,288
volleyball,v1,2021,3,4,21,Championship,55,10,10,OUTHT,,Jordan,Larson,Jordan Larson,55,10,10,OUTHT,,39,3,15,5.0,4,37,0.3,4,1.33,0,0,2,0.67,9,0,0.78,8,2.67,3,1.0,390
volleyball,v1,2021,3,4,21,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,39,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,4,21,Championship,117,17,17,SETTR,,Taylor,Bruns,Taylor Bruns,117,17,17,SETTR,,39,1,0,0.0,0,0,0.0,1,1.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,141
volleyball,v1,2021,3,4,21,Championship,58,7,7,LIB,,Tiffany,Clark,Tiffany Clark,58,7,7,LIB,,39,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,40,3,0.5,12,4.0,0,0.0,206
volleyball,v1,2021,3,4,21,Championship,122,95,95,OPPHT,,Ebony,Nwanebu,Ebony Nwanebu,122,95,95,OPPHT,,39,3,6,2.0,4,28,0.07,0,0.0,0,0,0,0.0,0,0,0.0,6,2.0,5,1.67,230
volleyball,v1,2021,3,4,21,Championship,67,19,19,OPPHT,,Katie,Carter,Katie Carter,67,19,19,OPPHT,,39,2,0,0.0,0,1,0.0,0,0.0,0,0,0,0.0,0,0,0.0,2,1.0,0,0.0,150
volleyball,v1,2021,3,4,21,Championship,118,6,6,MBLCK,,Lauren,Gibbemeyer,Lauren Gibbemeyer,118,6,6,MBLCK,,39,3,8,2.67,2,19,0.32,0,0.0,1,0,0,0.0,0,0,0.0,2,0.67,0,0.0,178
volleyball,v1,2021,3,4,21,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,39,3,4,1.33,1,7,0.43,1,0.33,0,0,2,0.67,0,0,0.0,3,1.0,4,1.33,268
volleyball,v1,2021,3,4,22,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,38,3,16,5.33,1,38,0.39,0,0.0,0,2,1,0.33,0,0,0.0,6,2.0,2,0.67,406
volleyball,v1,2021,3,4,22,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,38,3,11,3.67,1,22,0.45,0,0.0,0,0,0,0.0,14,0,0.43,16,5.33,0,0.0,388
volleyball,v1,2021,3,4,22,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,22,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,38,3,5,1.67,2,17,0.18,1,0.33,0,0,0,0.0,0,0,0.0,1,0.33,3,1.0,238
volleyball,v1,2021,3,4,22,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,38,3,7,2.33,3,35,0.11,0,0.0,0,1,2,0.67,19,0,0.63,13,4.33,1,0.33,317
volleyball,v1,2021,3,4,22,Championship,62,1,1,LIB,,Kristen,Tupac,Kristen Tupac,62,1,1,LIB,,38,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,25,1,0.44,13,4.33,0,0.0,257
volleyball,v1,2021,3,4,22,Championship,151,45,45,SETTR,,Kylie,Pickrell,Kylie Pickrell,151,45,45,SETTR,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,22,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,38,3,5,1.67,2,13,0.23,0,0.0,0,2,0,0.0,0,0,0.0,2,0.67,1,0.33,202
volleyball,v1,2021,3,4,22,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,38,3,2,0.67,1,4,0.25,36,12.0,0,1,0,0.0,0,0,0.0,12,4.0,0,0.0,292
volleyball,v1,2021,3,4,22,Championship,149,47,47,MBLCK,,Kristy,Wieser,Kristy Wieser,149,47,47,MBLCK,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,22,Championship,115,3,3,SETTR,,Samantha,Seliger-Swenson,Samantha Seliger-Swenson,115,3,3,SETTR,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,22,Championship,81,16,16,OPPHT,,Sherridan,Atkinson,Sherridan Atkinson,81,16,16,OPPHT,,41,3,15,5.0,6,42,0.21,0,0.0,1,0,0,0.0,0,0,0.0,12,4.0,1,0.33,108
volleyball,v1,2021,3,4,22,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,41,3,5,1.67,2,13,0.23,0,0.0,0,1,0,0.0,0,0,0.0,4,1.33,0,0.0,28
volleyball,v1,2021,3,4,22,Championship,147,77,77,MBLCK,,Cori,Crocker,Cori Crocker,147,77,77,MBLCK,,41,3,6,2.0,2,13,0.31,1,0.33,0,0,0,0.0,0,0,0.0,2,0.67,1,0.33,47
volleyball,v1,2021,3,4,22,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,41,3,11,3.67,5,41,0.15,0,0.0,0,1,0,0.0,27,2,0.48,8,2.67,1,0.33,74
volleyball,v1,2021,3,4,22,Championship,113,33,33,OPPHT,,Alex,Holston,Alex Holston,113,33,33,OPPHT,,41,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,22,Championship,60,21,21,SETTR,,Amanda,Peterson,Amanda Peterson,60,21,21,SETTR,,41,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,5
volleyball,v1,2021,3,4,22,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,41,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,9,1,0.56,12,4.0,0,0.0,60
volleyball,v1,2021,3,4,22,Championship,132,90,90,OUTHT,,Odina,Aliyeva,Odina Aliyeva,132,90,90,OUTHT,,41,2,2,1.0,0,10,0.2,1,0.5,0,1,0,0.0,10,0,0.6,6,3.0,0,0.0,51
volleyball,v1,2021,3,4,22,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,41,2,2,1.0,2,12,0.0,0,0.0,0,0,0,0.0,22,0,0.32,3,1.5,1,0.5,33
volleyball,v1,2021,3,4,22,Championship,148,52,52,SETTR,,Kelly,Hunter,Kelly Hunter,148,52,52,SETTR,,41,3,1,0.33,0,4,0.25,36,12.0,0,1,2,0.67,0,0,0.0,13,4.33,0,0.0,125
volleyball,v1,2021,3,4,22,Championship,150,49,49,MBLCK,,Briana,Holman,Briana Holman,150,49,49,MBLCK,,41,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,23,Championship,147,77,77,MBLCK,,Cori,Crocker,Cori Crocker,147,77,77,MBLCK,,41,3,1,0.33,0,8,0.13,0,0.0,1,0,0,0.0,0,0,0.0,5,1.67,1,0.33,33
volleyball,v1,2021,3,4,23,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,41,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,14,0,0.5,10,3.33,0,0.0,65
volleyball,v1,2021,3,4,23,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,41,3,0,0.0,1,3,-0.33,0,0.0,0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,-20
volleyball,v1,2021,3,4,23,Championship,113,33,33,OPPHT,,Alex,Holston,Alex Holston,113,33,33,OPPHT,,41,2,7,3.5,3,13,0.31,0,0.0,0,1,0,0.0,0,0,0.0,2,1.0,1,0.5,34
volleyball,v1,2021,3,4,23,Championship,60,21,21,SETTR,,Amanda,Peterson,Amanda Peterson,60,21,21,SETTR,,41,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,23,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,41,3,7,2.33,5,31,0.06,0,0.0,0,0,0,0.0,33,1,0.52,3,1.0,2,0.67,57
volleyball,v1,2021,3,4,23,Championship,150,49,49,MBLCK,,Briana,Holman,Briana Holman,150,49,49,MBLCK,,41,2,4,2.0,1,9,0.33,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,20
volleyball,v1,2021,3,4,23,Championship,81,16,16,OPPHT,,Sherridan,Atkinson,Sherridan Atkinson,81,16,16,OPPHT,,41,2,10,5.0,0,20,0.5,1,0.5,0,0,0,0.0,0,0,0.0,5,2.5,1,0.5,118
volleyball,v1,2021,3,4,23,Championship,148,52,52,SETTR,,Kelly,Hunter,Kelly Hunter,148,52,52,SETTR,,41,3,0,0.0,0,3,0.0,30,10.0,0,0,0,0.0,0,0,0.0,11,3.67,2,0.67,109
volleyball,v1,2021,3,4,23,Championship,132,90,90,OUTHT,,Odina,Aliyeva,Odina Aliyeva,132,90,90,OUTHT,,41,3,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,3,0,0.33,1,0.33,0,0.0,-1
volleyball,v1,2021,3,4,23,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,41,3,6,2.0,4,30,0.07,2,0.67,0,2,0,0.0,18,3,0.39,4,1.33,1,0.33,-4
volleyball,v1,2021,3,4,23,Championship,139,42,42,OUTHT,,Symone,Abbott,Symone Abbott,139,42,42,OUTHT,,40,3,12,4.0,4,26,0.31,0,0.0,0,1,0,0.0,19,0,0.53,1,0.33,0,0.0,285
volleyball,v1,2021,3,4,23,Championship,143,80,80,OUTHT,OPPHT,Holly,Toliver,Holly Toliver,143,80,80,OUTHT,OPPHT,40,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,2,0,0.0,1,0.33,0,0.0,185
volleyball,v1,2021,3,4,23,Championship,119,27,27,LIB,,Dalianliz,Rosado,Dalianliz Rosado,119,27,27,LIB,,40,3,0,0.0,0,0,0.0,6,2.0,0,0,0,0.0,12,0,0.58,15,5.0,0,0.0,275
volleyball,v1,2021,3,4,23,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,40,3,10,3.33,1,16,0.56,1,0.33,0,0,3,1.0,19,0,0.68,8,2.67,2,0.67,435
volleyball,v1,2021,3,4,23,Championship,74,15,15,MBLCK,,Nia,Grant,Nia Grant,74,15,15,MBLCK,,40,3,4,1.33,3,13,0.08,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,2,0.67,205
volleyball,v1,2021,3,4,23,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,40,3,15,5.0,7,44,0.18,1,0.33,0,2,0,0.0,0,0,0.0,17,5.67,1,0.33,298
volleyball,v1,2021,3,4,23,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,40,3,7,2.33,0,10,0.7,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,1,0.33,253
volleyball,v1,2021,3,4,23,Championship,77,4,4,SETTR,,Erica,Handley,Erica Handley,77,4,4,SETTR,,40,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,23,Championship,70,23,23,MBLCK,,Molly,Lohman,Molly Lohman,70,23,23,MBLCK,,40,3,0,0.0,0,0,0.0,0,0.0,0,0,1,0.33,0,0,0.0,2,0.67,0,0.0,202
volleyball,v1,2021,3,4,23,Championship,78,22,22,OPPHT,,Sareea,Freeman,Sareea Freeman,78,22,22,OPPHT,,40,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,23,Championship,89,26,26,SETTR,,Brie,King,Brie King,89,26,26,SETTR,,40,3,3,1.0,0,5,0.6,36,12.0,0,2,0,0.0,0,0,0.0,11,3.67,2,0.67,323
volleyball,v1,2021,3,4,24,Championship,122,95,95,OPPHT,,Ebony,Nwanebu,Ebony Nwanebu,122,95,95,OPPHT,,39,3,14,4.67,5,37,0.24,0,0.0,0,0,0,0.0,0,0,0.0,11,3.67,3,1.0,323
volleyball,v1,2021,3,4,24,Championship,112,34,34,SETTR,,Kaylee,Manns,Kaylee Manns,112,34,34,SETTR,,39,3,0,0.0,2,2,-1.0,41,13.67,0,0,0,0.0,0,0,0.0,10,3.33,0,0.0,247
volleyball,v1,2021,3,4,24,Championship,58,7,7,LIB,,Tiffany,Clark,Tiffany Clark,58,7,7,LIB,,39,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,42,0,0.57,11,3.67,0,0.0,305
volleyball,v1,2021,3,4,24,Championship,118,6,6,MBLCK,,Lauren,Gibbemeyer,Lauren Gibbemeyer,118,6,6,MBLCK,,39,3,5,1.67,1,11,0.36,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,0,0.0,218
volleyball,v1,2021,3,4,24,Championship,144,50,50,MBLCK,,Ci,Michel,Ci Michel,144,50,50,MBLCK,,39,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,24,Championship,67,19,19,OPPHT,,Katie,Carter,Katie Carter,67,19,19,OPPHT,,39,2,0,0.0,1,3,-0.33,0,0.0,0,0,0,0.0,0,0,0.0,2,1.0,0,0.0,178
volleyball,v1,2021,3,4,24,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,39,3,14,4.67,4,34,0.29,3,1.0,0,0,2,0.67,5,0,0.6,7,2.33,1,0.33,364
volleyball,v1,2021,3,4,24,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,39,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,4,24,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,39,3,3,1.0,1,9,0.22,0,0.0,0,1,1,0.33,0,0,0.0,3,1.0,0,0.0,211
volleyball,v1,2021,3,4,24,Championship,55,10,10,OUTHT,,Jordan,Larson,Jordan Larson,55,10,10,OUTHT,,39,3,20,6.67,4,42,0.38,3,1.0,0,2,1,0.33,6,0,0.83,15,5.0,0,0.0,436
volleyball,v1,2021,3,4,24,Championship,117,17,17,SETTR,,Taylor,Bruns,Taylor Bruns,117,17,17,SETTR,,39,1,0,0.0,0,0,0.0,4,4.0,0,0,0,0.0,0,0,0.0,2,2.0,0,0.0,194
volleyball,v1,2021,3,4,24,Championship,151,45,45,SETTR,,Kylie,Pickrell,Kylie Pickrell,151,45,45,SETTR,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,24,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,38,3,5,1.67,4,37,0.03,1,0.33,0,1,0,0.0,0,0,0.0,10,3.33,1,0.33,47
volleyball,v1,2021,3,4,24,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,38,3,16,5.33,5,36,0.31,0,0.0,0,3,0,0.0,12,1,0.42,5,1.67,0,0.0,67
volleyball,v1,2021,3,4,24,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,38,3,1,0.33,0,3,0.33,22,7.33,0,0,0,0.0,0,0,0.0,8,2.67,0,0.0,70
volleyball,v1,2021,3,4,24,Championship,62,1,1,LIB,,Kristen,Tupac,Kristen Tupac,62,1,1,LIB,,38,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,19,1,0.37,15,5.0,0,0.0,78
volleyball,v1,2021,3,4,24,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,38,3,6,2.0,1,9,0.56,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,3,1.0,77
volleyball,v1,2021,3,4,24,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,38,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,24,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,38,3,4,1.33,0,16,0.25,0,0.0,0,0,0,0.0,39,2,0.64,8,2.67,0,0.0,98
volleyball,v1,2021,3,4,24,Championship,115,3,3,SETTR,,Samantha,Seliger-Swenson,Samantha Seliger-Swenson,115,3,3,SETTR,,38,2,0,0.0,0,0,0.0,10,5.0,0,0,0,0.0,0,0,0.0,4,2.0,0,0.0,30
volleyball,v1,2021,3,4,24,Championship,149,47,47,MBLCK,,Kristy,Wieser,Kristy Wieser,149,47,47,MBLCK,,38,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,4,24,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,38,3,3,1.0,0,12,0.25,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,4,1.33,72
volleyball,v1,2021,3,5,25,Championship,70,23,23,MBLCK,,Molly,Lohman,Molly Lohman,70,23,23,MBLCK,,45,2,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,1,0.5,0,0.0,145
volleyball,v1,2021,3,5,25,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,45,3,15,5.0,2,30,0.43,1,0.33,0,0,0,0.0,11,0,0.45,9,3.0,3,1.0,388
volleyball,v1,2021,3,5,25,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,45,3,5,1.67,5,22,0.0,0,0.0,0,1,0,0.0,21,1,0.19,9,3.0,0,0.0,153
volleyball,v1,2021,3,5,25,Championship,67,19,19,OPPHT,,Katie,Carter,Katie Carter,67,19,19,OPPHT,,45,3,2,0.67,1,5,0.2,0,0.0,0,2,1,0.33,0,0,0.0,4,1.33,0,0.0,160
volleyball,v1,2021,3,5,25,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,25,Championship,118,6,6,MBLCK,,Lauren,Gibbemeyer,Lauren Gibbemeyer,118,6,6,MBLCK,,45,3,4,1.33,0,12,0.33,0,0.0,0,1,0,0.0,0,0,0.0,1,0.33,2,0.67,193
volleyball,v1,2021,3,5,25,Championship,113,33,33,OPPHT,,Alex,Holston,Alex Holston,113,33,33,OPPHT,,45,3,9,3.0,1,26,0.31,1,0.33,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,246
volleyball,v1,2021,3,5,25,Championship,89,26,26,SETTR,,Brie,King,Brie King,89,26,26,SETTR,,45,3,1,0.33,1,2,0.0,35,11.67,0,0,2,0.67,0,0,0.0,11,3.67,1,0.33,262
volleyball,v1,2021,3,5,25,Championship,62,1,1,LIB,,Kristen,Tupac,Kristen Tupac,62,1,1,LIB,,45,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,20,1,0.6,12,4.0,0,0.0,235
volleyball,v1,2021,3,5,25,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,45,3,7,2.33,1,14,0.43,0,0.0,0,1,0,0.0,0,0,0.0,6,2.0,2,0.67,230
volleyball,v1,2021,3,5,25,Championship,151,45,45,SETTR,,Kylie,Pickrell,Kylie Pickrell,151,45,45,SETTR,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,25,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,43,3,12,4.0,6,32,0.19,1,0.33,0,0,0,0.0,10,1,0.4,7,2.33,0,0.0,96
volleyball,v1,2021,3,5,25,Championship,122,95,95,OPPHT,,Ebony,Nwanebu,Ebony Nwanebu,122,95,95,OPPHT,,43,3,8,2.67,3,33,0.15,1,0.33,0,1,1,0.33,0,0,0.0,7,2.33,0,0.0,108
volleyball,v1,2021,3,5,25,Championship,132,90,90,OUTHT,,Odina,Aliyeva,Odina Aliyeva,132,90,90,OUTHT,,43,3,3,1.0,3,15,0.0,0,0.0,0,0,0,0.0,23,1,0.48,4,1.33,1,0.33,70
volleyball,v1,2021,3,5,25,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,43,3,4,1.33,0,9,0.44,0,0.0,0,2,1,0.33,0,0,0.0,3,1.0,3,1.0,119
volleyball,v1,2021,3,5,25,Championship,77,4,4,SETTR,,Erica,Handley,Erica Handley,77,4,4,SETTR,,43,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2021,3,5,25,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,43,2,4,2.0,3,11,0.09,0,0.0,0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,28
volleyball,v1,2021,3,5,25,Championship,150,49,49,MBLCK,,Briana,Holman,Briana Holman,150,49,49,MBLCK,,43,1,4,4.0,0,9,0.44,0,0.0,0,0,0,0.0,0,0,0.0,1,1.0,0,0.0,77
volleyball,v1,2021,3,5,25,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,43,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,22,1,0.73,11,3.67,0,0.0,117
volleyball,v1,2021,3,5,25,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,43,1,1,1.0,1,4,0.0,0,0.0,0,0,0,0.0,8,1,0.5,0,0.0,0,0.0,32
volleyball,v1,2021,3,5,25,Championship,148,52,52,SETTR,,Kelly,Hunter,Kelly Hunter,148,52,52,SETTR,,43,3,2,0.67,0,3,0.67,29,9.67,0,0,0,0.0,0,0,0.0,17,5.67,2,0.67,194
volleyball,v1,2021,3,5,26,Championship,143,80,80,OUTHT,OPPHT,Holly,Toliver,Holly Toliver,143,80,80,OUTHT,OPPHT,44,3,0,0.0,0,0,0.0,1,0.33,1,2,0,0.0,4,1,0.0,3,1.0,0,0.0,16
volleyball,v1,2021,3,5,26,Championship,119,27,27,LIB,,Dalianliz,Rosado,Dalianliz Rosado,119,27,27,LIB,,44,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,21,0,0.29,7,2.33,0,0.0,87
volleyball,v1,2021,3,5,26,Championship,115,3,3,SETTR,,Samantha,Seliger-Swenson,Samantha Seliger-Swenson,115,3,3,SETTR,,44,3,0,0.0,0,1,0.0,30,10.0,0,1,0,0.0,0,0,0.0,9,3.0,0,0.0,107
volleyball,v1,2021,3,5,26,Championship,149,47,47,MBLCK,,Kristy,Wieser,Kristy Wieser,149,47,47,MBLCK,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2021,3,5,26,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,44,3,3,1.0,3,12,0.0,0,0.0,0,1,0,0.0,0,0,0.0,1,0.33,1,0.33,37
volleyball,v1,2021,3,5,26,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,44,3,7,2.33,6,27,0.04,0,0.0,0,1,0,0.0,23,2,0.39,10,3.33,0,0.0,60
volleyball,v1,2021,3,5,26,Championship,117,17,17,SETTR,,Taylor,Bruns,Taylor Bruns,117,17,17,SETTR,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2021,3,5,26,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,44,3,13,4.33,4,42,0.21,0,0.0,0,2,1,0.33,0,0,0.0,9,3.0,2,0.67,181
volleyball,v1,2021,3,5,26,Championship,139,42,42,OUTHT,,Symone,Abbott,Symone Abbott,139,42,42,OUTHT,,44,3,7,2.33,2,23,0.22,0,0.0,0,1,0,0.0,18,1,0.5,7,2.33,1,0.33,117
volleyball,v1,2021,3,5,26,Championship,78,22,22,OPPHT,,Sareea,Freeman,Sareea Freeman,78,22,22,OPPHT,,44,2,0,0.0,0,0,0.0,0,0.0,0,0,1,0.5,0,0,0.0,1,0.5,0,0.0,57
volleyball,v1,2021,3,5,26,Championship,74,15,15,MBLCK,,Nia,Grant,Nia Grant,74,15,15,MBLCK,,44,3,4,1.33,2,11,0.18,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,1,0.33,60
volleyball,v1,2021,3,5,26,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,42,3,5,1.67,1,10,0.4,0,0.0,0,0,1,0.33,0,0,0.0,3,1.0,0,0.0,195
volleyball,v1,2021,3,5,26,Championship,112,34,34,SETTR,,Kaylee,Manns,Kaylee Manns,112,34,34,SETTR,,42,3,2,0.67,0,2,1.0,37,12.33,0,1,0,0.0,0,0,0.0,2,0.67,1,0.33,207
volleyball,v1,2021,3,5,26,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,42,3,3,1.0,0,16,0.19,1,0.33,0,0,2,0.67,12,0,0.67,13,4.33,0,0.0,310
volleyball,v1,2021,3,5,26,Championship,147,77,77,MBLCK,,Cori,Crocker,Cori Crocker,147,77,77,MBLCK,,42,3,9,3.0,1,12,0.67,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,4,1.33,308
volleyball,v1,2021,3,5,26,Championship,55,10,10,OUTHT,,Jordan,Larson,Jordan Larson,55,10,10,OUTHT,,42,3,12,4.0,8,41,0.1,0,0.0,0,3,0,0.0,12,1,0.5,11,3.67,4,1.33,219
